,site,variety,hardiness,hardiness_delta,category,datetime,month,year,julian_day,season
301,Black Sage,Shiraz,-23.3,-1.4,-1,2013-02-21,2,2013,52,1
302,"Osoyoos, northeast",Shiraz,-21.0,2.3,1,2013-02-21,2,2013,52,1
303,"Osoyoos, northeast",Shiraz,-21.8,-0.8,-1,2013-02-21,2,2013,52,1
304,Black Sage,Cabernet Franc,-19.3,3.3,1,2013-03-07,3,2013,66,1
305,"Oliver, east",Cabernet Franc,-21.6,-2.3,-1,2013-03-07,3,2013,66,1
306,"Osoyoos, northeast",Cabernet Sauvignon,-22.2,-0.6,-1,2013-03-07,3,2013,66,1
307,"Osoyoos, northeast",Cabernet Sauvignon,-20.8,1.4,1,2013-03-07,3,2013,66,1
308,"Osoyoos, southeast ",Cabernet Sauvignon,-20.1,0.7,1,2013-03-07,3,2013,66,1
309,Black Sage,Cabernet Sauvignon,-21.4,-1.3,-1,2013-03-07,3,2013,66,1
310,"Osoyoos, southeast ",Chardonnay,-19.4,2.0,1,2013-03-07,3,2013,66,1
311,Black Sage,Chardonnay,-20.3,-0.9,-1,2013-03-07,3,2013,66,1
312,Naramata Bench,Chardonnay,-19.2,1.1,1,2013-03-07,3,2013,66,1
313,"OK Falls, east",Chardonnay,-19.8,-0.6,-1,2013-03-07,3,2013,66,1
314,"Oliver, east",Chardonnay,-20.7,-0.9,-1,2013-03-07,3,2013,66,1
315,"OK Falls, west",Gewurztraminer,-18.1,2.6,1,2013-03-07,3,2013,66,1
316,"Oliver, east",Gewurztraminer,-20.3,-2.2,-1,2013-03-07,3,2013,66,1
317,"Oliver, west",Merlot,-18.7,1.6,1,2013-03-07,3,2013,66,1
318,"Osoyoos, northeast",Merlot,-21.4,-2.7,-1,2013-03-07,3,2013,66,1
319,Black Sage,Merlot,-20.2,1.2,1,2013-03-07,3,2013,66,1
320,Black Sage,Pinot blanc,-20.5,-0.3,-1,2013-03-07,3,2013,66,1
321,"Oliver, east",Pinot blanc,-21.0,-0.5,-1,2013-03-07,3,2013,66,1
322,Black Sage,Pinot gris,-21.1,-0.1,-1,2013-03-07,3,2013,66,1
323,"Oliver, east",Pinot gris,-21.0,0.1,1,2013-03-07,3,2013,66,1
324,Naramata Bench,Pinot gris,-18.4,2.6,1,2013-03-07,3,2013,66,1
325,"OK Falls, east",Pinot gris,-18.0,0.4,1,2013-03-07,3,2013,66,1
326,"Oliver, east",Pinot gris,-20.8,-2.8,-1,2013-03-07,3,2013,66,1
327,Black Sage,Pinot noir,-22.0,-1.2,-1,2013-03-07,3,2013,66,1
328,Kelowna,Pinot noir,-18.3,3.7,1,2013-03-07,3,2013,66,1
329,"Osoyoos, northeast",Pinot noir,-20.8,-2.5,-1,2013-03-07,3,2013,66,1
330,Black Sage,Riesling,-22.2,-1.4,-1,2013-03-07,3,2013,66,1
331,West Kelowna,Riesling,-20.2,2.0,1,2013-03-07,3,2013,66,1
332,"Oliver, east",Riesling,-21.1,-0.9,-1,2013-03-07,3,2013,66,1
333,Black Sage,Sauvignon blanc,-19.2,1.9,1,2013-03-07,3,2013,66,1
334,"Oliver, east",Sauvignon blanc,-20.9,-1.7,-1,2013-03-07,3,2013,66,1
335,"Oliver, east",Sauvignon blanc,-21.5,-0.6,-1,2013-03-07,3,2013,66,1
336,"Osoyoos, southeast ",Shiraz,-20.6,0.9,1,2013-03-07,3,2013,66,1
337,Black Sage,Shiraz,-20.5,0.1,1,2013-03-07,3,2013,66,1
338,"Osoyoos, northeast",Shiraz,-18.9,1.6,1,2013-03-07,3,2013,66,1
339,"Osoyoos, northeast",Shiraz,-20.1,-1.2,-1,2013-03-07,3,2013,66,1
340,Black Sage,Cabernet Franc,-14.0,6.3,1,2013-03-21,3,2013,80,1
341,"Oliver, east",Cabernet Franc,-18.2,-4.2,-1,2013-03-21,3,2013,80,1
342,"Osoyoos, northeast",Cabernet Sauvignon,-18.1,0.1,1,2013-03-21,3,2013,80,1
343,"Osoyoos, southeast ",Cabernet Sauvignon,-16.7,1.4,1,2013-03-21,3,2013,80,1
344,Black Sage,Cabernet Sauvignon,-19.5,-2.8,-1,2013-03-21,3,2013,80,1
345,"Osoyoos, southeast ",Chardonnay,-16.5,3.0,1,2013-03-21,3,2013,80,1
346,Black Sage,Chardonnay,-15.8,0.7,1,2013-03-21,3,2013,80,1
347,Naramata Bench,Chardonnay,-14.8,1.0,1,2013-03-21,3,2013,80,1
348,"OK Falls, east",Chardonnay,-16.5,-1.7,-1,2013-03-21,3,2013,80,1
349,"Oliver, east",Chardonnay,-16.9,-0.4,-1,2013-03-21,3,2013,80,1
350,"OK Falls, west",Gewurztraminer,-14.0,2.9,1,2013-03-21,3,2013,80,1
351,"Oliver, east",Gewurztraminer,-15.5,-1.5,-1,2013-03-21,3,2013,80,1
352,"Oliver, west",Merlot,-15.0,0.5,1,2013-03-21,3,2013,80,1
353,"Osoyoos, northeast",Merlot,-18.6,-3.6,-1,2013-03-21,3,2013,80,1
354,Black Sage,Merlot,-17.2,1.4,1,2013-03-21,3,2013,80,1
355,Black Sage,Pinot blanc,-17.6,-0.4,-1,2013-03-21,3,2013,80,1
356,"Oliver, east",Pinot blanc,-16.9,0.7,1,2013-03-21,3,2013,80,1
357,Black Sage,Pinot gris,-17.8,-0.9,-1,2013-03-21,3,2013,80,1
358,"Oliver, east",Pinot gris,-18.8,-1.0,-1,2013-03-21,3,2013,80,1
359,Naramata Bench,Pinot gris,-14.8,4.0,1,2013-03-21,3,2013,80,1
360,"OK Falls, east",Pinot gris,-15.0,-0.2,-1,2013-03-21,3,2013,80,1
361,"Oliver, east",Pinot gris,-17.3,-2.3,-1,2013-03-21,3,2013,80,1
362,Black Sage,Pinot noir,-17.9,-0.6,-1,2013-03-21,3,2013,80,1
363,Kelowna,Pinot noir,-15.7,2.2,1,2013-03-21,3,2013,80,1
364,"Osoyoos, northeast",Pinot noir,-17.7,-2.0,-1,2013-03-21,3,2013,80,1
365,Black Sage,Riesling,-16.8,0.9,1,2013-03-21,3,2013,80,1
366,West Kelowna,Riesling,-15.5,1.3,1,2013-03-21,3,2013,80,1
367,"Oliver, east",Riesling,-20.3,-4.8,-1,2013-03-21,3,2013,80,1
368,Black Sage,Sauvignon blanc,-15.0,5.3,1,2013-03-21,3,2013,80,1
369,"Oliver, east",Sauvignon blanc,-17.1,-2.1,-1,2013-03-21,3,2013,80,1
370,"Oliver, east",Sauvignon blanc,-16.9,0.2,1,2013-03-21,3,2013,80,1
371,"Osoyoos, southeast ",Shiraz,-15.5,1.4,1,2013-03-21,3,2013,80,1
372,Black Sage,Shiraz,-16.8,-1.3,-1,2013-03-21,3,2013,80,1
373,"Osoyoos, northeast",Shiraz,-14.9,1.9,1,2013-03-21,3,2013,80,1
374,"Osoyoos, northeast",Shiraz,-16.1,-1.2,-1,2013-03-21,3,2013,80,1
375,Black Sage,Cabernet Franc,-9.4,7.2,1,2013-04-03,4,2013,93,1
376,"Oliver, east",Cabernet Franc,-11.2,-1.8,-1,2013-04-03,4,2013,93,1
377,"Osoyoos, northeast",Cabernet Sauvignon,-10.8,0.4,1,2013-04-03,4,2013,93,1
378,"Osoyoos, southeast ",Cabernet Sauvignon,-9.5,1.3,1,2013-04-03,4,2013,93,1
379,Black Sage,Cabernet Sauvignon,-12.6,-3.1,-1,2013-04-03,4,2013,93,1
380,"Osoyoos, southeast ",Chardonnay,-10.6,2.0,1,2013-04-03,4,2013,93,1
381,Black Sage,Chardonnay,-9.2,1.4,1,2013-04-03,4,2013,93,1
382,Naramata Bench,Chardonnay,-9.2,0.0,0,2013-04-03,4,2013,93,1
383,"OK Falls, east",Chardonnay,-11.0,-1.8,-1,2013-04-03,4,2013,93,1
384,"Oliver, east",Chardonnay,-9.7,1.3,1,2013-04-03,4,2013,93,1
385,"OK Falls, west",Gewurztraminer,-7.9,1.8,1,2013-04-03,4,2013,93,1
386,"Oliver, east",Gewurztraminer,-8.2,-0.3,-1,2013-04-03,4,2013,93,1
387,"Oliver, west",Merlot,-11.2,-3.0,-1,2013-04-03,4,2013,93,1
388,"Osoyoos, northeast",Merlot,-10.7,0.5,1,2013-04-03,4,2013,93,1
389,Black Sage,Merlot,-8.9,1.8,1,2013-04-03,4,2013,93,1
390,Black Sage,Pinot blanc,-10.7,-1.8,-1,2013-04-03,4,2013,93,1
391,"Oliver, east",Pinot blanc,-8.7,2.0,1,2013-04-03,4,2013,93,1
392,Black Sage,Pinot gris,-10.9,-2.2,-1,2013-04-03,4,2013,93,1
393,"Oliver, east",Pinot gris,-10.7,0.2,1,2013-04-03,4,2013,93,1
394,Naramata Bench,Pinot gris,-9.3,1.4,1,2013-04-03,4,2013,93,1
395,"OK Falls, east",Pinot gris,-10.0,-0.7,-1,2013-04-03,4,2013,93,1
396,"Oliver, east",Pinot gris,-9.8,0.2,1,2013-04-03,4,2013,93,1
397,Black Sage,Pinot noir,-10.6,-0.8,-1,2013-04-03,4,2013,93,1
398,Kelowna,Pinot noir,-10.7,-0.1,-1,2013-04-03,4,2013,93,1
399,"Osoyoos, northeast",Pinot noir,-11.6,-0.9,-1,2013-04-03,4,2013,93,1
400,Black Sage,Riesling,-12.6,-1.0,-1,2013-04-03,4,2013,93,1
401,West Kelowna,Riesling,-9.3,3.3,1,2013-04-03,4,2013,93,1
402,"Oliver, east",Riesling,-11.0,-1.7,-1,2013-04-03,4,2013,93,1
403,Black Sage,Sauvignon blanc,-8.8,2.2,1,2013-04-03,4,2013,93,1
404,"Oliver, east",Sauvignon blanc,-9.2,-0.4,-1,2013-04-03,4,2013,93,1
405,"Oliver, east",Sauvignon blanc,-9.7,-0.5,-1,2013-04-03,4,2013,93,1
406,"Osoyoos, southeast ",Shiraz,-12.6,-2.9,-1,2013-04-03,4,2013,93,1
407,Black Sage,Shiraz,-12.3,0.3,1,2013-04-03,4,2013,93,1
408,"Osoyoos, northeast",Shiraz,-9.6,2.7,1,2013-04-03,4,2013,93,1
409,"Oliver, east",Cabernet Franc,-13.7,,0,2012-11-01,11,2012,306,2
410,"Osoyoos, northeast",Cabernet Sauvignon,-12.0,1.7,1,2012-11-01,11,2012,306,2
411,"Osoyoos, northeast",Cabernet Sauvignon,-13.5,-1.5,-1,2012-11-01,11,2012,306,2
412,"OK Falls, east",Chardonnay,-17.5,-4.0,-1,2012-11-01,11,2012,306,2
413,"Oliver, east",Chardonnay,-17.3,0.2,1,2012-11-01,11,2012,306,2
414,"OK Falls, west",Gewurztraminer,-15.5,1.8,1,2012-11-01,11,2012,306,2
415,"Oliver, east",Gewurztraminer,-14.0,1.5,1,2012-11-01,11,2012,306,2
416,"Osoyoos, northeast",Merlot,-14.6,-0.6,-1,2012-11-01,11,2012,306,2
417,Black Sage,Merlot,-12.0,2.6,1,2012-11-01,11,2012,306,2
418,"Oliver, east",Pinot blanc,-15.4,-3.4,-1,2012-11-01,11,2012,306,2
419,"OK Falls, east",Pinot gris,-14.0,1.4,1,2012-11-01,11,2012,306,2
420,"Oliver, east",Pinot gris,-15.3,-1.3,-1,2012-11-01,11,2012,306,2
421,"Osoyoos, northeast",Pinot noir,-15.6,-0.3,-1,2012-11-01,11,2012,306,2
422,"Oliver, east",Riesling,-16.1,-0.5,-1,2012-11-01,11,2012,306,2
423,"Oliver, east",Sauvignon blanc,-14.5,1.6,1,2012-11-01,11,2012,306,2
424,"Oliver, east",Sauvignon blanc,-14.2,0.3,1,2012-11-01,11,2012,306,2
425,"Osoyoos, northeast",Shiraz,-11.8,2.4,1,2012-11-01,11,2012,306,2
426,"Osoyoos, northeast",Shiraz,-12.4,-0.6,-1,2012-11-01,11,2012,306,2
427,Black Sage,Cabernet Franc,-18.1,-3.7,-1,2012-11-14,11,2012,319,2
428,"Oliver, east",Cabernet Franc,-19.1,-1.0,-1,2012-11-14,11,2012,319,2
429,"Osoyoos, northeast",Cabernet Sauvignon,-18.1,1.0,1,2012-11-14,11,2012,319,2
430,"Osoyoos, northeast",Cabernet Sauvignon,-16.5,1.6,1,2012-11-14,11,2012,319,2
431,"Osoyoos, southeast ",Cabernet Sauvignon,-18.0,-1.5,-1,2012-11-14,11,2012,319,2
432,Black Sage,Cabernet Sauvignon,-17.8,0.2,1,2012-11-14,11,2012,319,2
433,"Osoyoos, southeast ",Chardonnay,-21.4,-3.6,-1,2012-11-14,11,2012,319,2
434,Black Sage,Chardonnay,-19.0,2.4,1,2012-11-14,11,2012,319,2
435,Naramata Bench,Chardonnay,-18.8,0.2,1,2012-11-14,11,2012,319,2
436,"OK Falls, east",Chardonnay,-21.7,-2.9,-1,2012-11-14,11,2012,319,2
437,"Oliver, east",Chardonnay,-21.5,0.2,1,2012-11-14,11,2012,319,2
438,"OK Falls, west",Gewurztraminer,-20.7,0.8,1,2012-11-14,11,2012,319,2
439,"Oliver, east",Gewurztraminer,-19.5,1.2,1,2012-11-14,11,2012,319,2
440,"Oliver, west",Merlot,-15.3,4.2,1,2012-11-14,11,2012,319,2
441,"Osoyoos, northeast",Merlot,-19.7,-4.4,-1,2012-11-14,11,2012,319,2
442,Black Sage,Merlot,-18.8,0.9,1,2012-11-14,11,2012,319,2
443,Black Sage,Pinot blanc,-19.6,-0.8,-1,2012-11-14,11,2012,319,2
444,"Oliver, east",Pinot blanc,-20.8,-1.2,-1,2012-11-14,11,2012,319,2
445,Black Sage,Pinot gris,-19.5,1.3,1,2012-11-14,11,2012,319,2
446,"Oliver, east",Pinot gris,-21.1,-1.6,-1,2012-11-14,11,2012,319,2
447,Naramata Bench,Pinot gris,-18.5,2.6,1,2012-11-14,11,2012,319,2
448,"OK Falls, east",Pinot gris,-20.8,-2.3,-1,2012-11-14,11,2012,319,2
449,"Oliver, east",Pinot gris,-20.8,0.0,0,2012-11-14,11,2012,319,2
450,Black Sage,Pinot noir,-19.7,1.1,1,2012-11-14,11,2012,319,2
451,Kelowna,Pinot noir,-20.4,-0.7,-1,2012-11-14,11,2012,319,2
452,"Osoyoos, northeast",Pinot noir,-19.5,0.9,1,2012-11-14,11,2012,319,2
453,Black Sage,Riesling,-20.1,-0.6,-1,2012-11-14,11,2012,319,2
454,West Kelowna,Riesling,-18.8,1.3,1,2012-11-14,11,2012,319,2
455,"Oliver, east",Riesling,-19.9,-1.1,-1,2012-11-14,11,2012,319,2
456,Black Sage,Sauvignon blanc,-16.5,3.4,1,2012-11-14,11,2012,319,2
457,"Oliver, east",Sauvignon blanc,-19.7,-3.2,-1,2012-11-14,11,2012,319,2
458,"Oliver, east",Sauvignon blanc,-20.4,-0.7,-1,2012-11-14,11,2012,319,2
459,"Osoyoos, southeast ",Shiraz,-17.9,2.5,1,2012-11-14,11,2012,319,2
460,Black Sage,Shiraz,-18.0,-0.1,-1,2012-11-14,11,2012,319,2
461,"Osoyoos, northeast",Shiraz,-15.9,2.1,1,2012-11-14,11,2012,319,2
462,"Osoyoos, northeast",Shiraz,-16.9,-1.0,-1,2012-11-14,11,2012,319,2
463,Black Sage,Cabernet Franc,-21.4,-2.3,-1,2012-11-28,11,2012,333,2
464,"Oliver, east",Cabernet Franc,-21.9,-0.5,-1,2012-11-28,11,2012,333,2
465,"Osoyoos, northeast",Cabernet Sauvignon,-20.5,1.4,1,2012-11-28,11,2012,333,2
466,"Osoyoos, northeast",Cabernet Sauvignon,-18.1,2.4,1,2012-11-28,11,2012,333,2
467,"Osoyoos, southeast ",Cabernet Sauvignon,-18.3,-0.2,-1,2012-11-28,11,2012,333,2
468,Black Sage,Cabernet Sauvignon,-21.0,-2.7,-1,2012-11-28,11,2012,333,2
469,"Osoyoos, southeast ",Chardonnay,-23.0,-2.0,-1,2012-11-28,11,2012,333,2
470,Black Sage,Chardonnay,-22.5,0.5,1,2012-11-28,11,2012,333,2
471,Naramata Bench,Chardonnay,-21.6,0.9,1,2012-11-28,11,2012,333,2
472,"OK Falls, east",Chardonnay,-23.1,-1.5,-1,2012-11-28,11,2012,333,2
473,"Oliver, east",Chardonnay,-21.3,1.8,1,2012-11-28,11,2012,333,2
474,"OK Falls, west",Gewurztraminer,-21.7,-0.4,-1,2012-11-28,11,2012,333,2
475,"Oliver, east",Gewurztraminer,-20.5,1.2,1,2012-11-28,11,2012,333,2
476,"Oliver, west",Merlot,-19.7,0.8,1,2012-11-28,11,2012,333,2
477,"Osoyoos, northeast",Merlot,-21.3,-1.6,-1,2012-11-28,11,2012,333,2
478,Black Sage,Merlot,-21.6,-0.3,-1,2012-11-28,11,2012,333,2
479,Black Sage,Pinot blanc,-22.3,-0.7,-1,2012-11-28,11,2012,333,2
480,"Oliver, east",Pinot blanc,-22.4,-0.1,-1,2012-11-28,11,2012,333,2
481,Black Sage,Pinot gris,-22.0,0.4,1,2012-11-28,11,2012,333,2
482,"Oliver, east",Pinot gris,-22.1,-0.1,-1,2012-11-28,11,2012,333,2
483,Naramata Bench,Pinot gris,-20.5,1.6,1,2012-11-28,11,2012,333,2
484,"OK Falls, east",Pinot gris,-22.5,-2.0,-1,2012-11-28,11,2012,333,2
485,"Oliver, east",Pinot gris,-22.7,-0.2,-1,2012-11-28,11,2012,333,2
486,Black Sage,Pinot noir,-21.8,0.9,1,2012-11-28,11,2012,333,2
487,Kelowna,Pinot noir,-22.5,-0.7,-1,2012-11-28,11,2012,333,2
488,"Osoyoos, northeast",Pinot noir,-21.2,1.3,1,2012-11-28,11,2012,333,2
489,Black Sage,Riesling,-22.8,-1.6,-1,2012-11-28,11,2012,333,2
490,West Kelowna,Riesling,-20.2,2.6,1,2012-11-28,11,2012,333,2
491,"Oliver, east",Riesling,-20.9,-0.7,-1,2012-11-28,11,2012,333,2
492,Black Sage,Sauvignon blanc,-20.1,0.8,1,2012-11-28,11,2012,333,2
493,"Oliver, east",Sauvignon blanc,-20.7,-0.6,-1,2012-11-28,11,2012,333,2
494,"Oliver, east",Sauvignon blanc,-21.3,-0.6,-1,2012-11-28,11,2012,333,2
495,"Osoyoos, southeast ",Shiraz,-21.0,0.3,1,2012-11-28,11,2012,333,2
496,Black Sage,Shiraz,-21.3,-0.3,-1,2012-11-28,11,2012,333,2
497,"Osoyoos, northeast",Shiraz,-18.3,3.0,1,2012-11-28,11,2012,333,2
498,"Osoyoos, northeast",Shiraz,-18.1,0.2,1,2012-11-28,11,2012,333,2
499,Black Sage,Cabernet Franc,-22.6,-1.4,-1,2012-12-12,12,2012,347,2
500,"Oliver, east",Cabernet Franc,-22.7,-0.1,-1,2012-12-12,12,2012,347,2
501,"Osoyoos, northeast",Cabernet Sauvignon,-21.7,1.0,1,2012-12-12,12,2012,347,2
502,"Osoyoos, northeast",Cabernet Sauvignon,-20.5,1.2,1,2012-12-12,12,2012,347,2
503,"Osoyoos, southeast ",Cabernet Sauvignon,-21.5,-1.0,-1,2012-12-12,12,2012,347,2
504,Black Sage,Cabernet Sauvignon,-21.8,-0.3,-1,2012-12-12,12,2012,347,2
505,"Osoyoos, southeast ",Chardonnay,-23.2,-1.4,-1,2012-12-12,12,2012,347,2
506,Black Sage,Chardonnay,-22.4,0.8,1,2012-12-12,12,2012,347,2
507,Naramata Bench,Chardonnay,-21.9,0.5,1,2012-12-12,12,2012,347,2
508,"OK Falls, east",Chardonnay,-23.0,-1.1,-1,2012-12-12,12,2012,347,2
509,"Oliver, east",Chardonnay,-22.8,0.2,1,2012-12-12,12,2012,347,2
510,"OK Falls, west",Gewurztraminer,-21.9,0.9,1,2012-12-12,12,2012,347,2
511,"Oliver, east",Gewurztraminer,-21.9,0.0,0,2012-12-12,12,2012,347,2
512,"Oliver, west",Merlot,-17.7,4.2,1,2012-12-12,12,2012,347,2
513,"Osoyoos, northeast",Merlot,-22.4,-4.7,-1,2012-12-12,12,2012,347,2
514,Black Sage,Merlot,-22.0,0.4,1,2012-12-12,12,2012,347,2
515,Black Sage,Pinot blanc,-22.1,-0.1,-1,2012-12-12,12,2012,347,2
516,"Oliver, east",Pinot blanc,-23.5,-1.4,-1,2012-12-12,12,2012,347,2
517,Black Sage,Pinot gris,-22.5,1.0,1,2012-12-12,12,2012,347,2
518,"Oliver, east",Pinot gris,-22.1,0.4,1,2012-12-12,12,2012,347,2
519,Naramata Bench,Pinot gris,-20.6,1.5,1,2012-12-12,12,2012,347,2
520,"OK Falls, east",Pinot gris,-23.5,-2.9,-1,2012-12-12,12,2012,347,2
521,"Oliver, east",Pinot gris,-23.3,0.2,1,2012-12-12,12,2012,347,2
522,Black Sage,Pinot noir,-21.9,1.4,1,2012-12-12,12,2012,347,2
523,Kelowna,Pinot noir,-21.5,0.4,1,2012-12-12,12,2012,347,2
524,"Osoyoos, northeast",Pinot noir,-22.5,-1.0,-1,2012-12-12,12,2012,347,2
525,Black Sage,Riesling,-22.1,0.4,1,2012-12-12,12,2012,347,2
526,West Kelowna,Riesling,-21.2,0.9,1,2012-12-12,12,2012,347,2
527,"Oliver, east",Riesling,-23.2,-2.0,-1,2012-12-12,12,2012,347,2
528,Black Sage,Sauvignon blanc,-21.1,2.1,1,2012-12-12,12,2012,347,2
529,"Oliver, east",Sauvignon blanc,-21.6,-0.5,-1,2012-12-12,12,2012,347,2
530,"Oliver, east",Sauvignon blanc,-22.5,-0.9,-1,2012-12-12,12,2012,347,2
531,"Osoyoos, southeast ",Shiraz,-21.0,1.5,1,2012-12-12,12,2012,347,2
532,Black Sage,Shiraz,-20.3,0.7,1,2012-12-12,12,2012,347,2
533,"Osoyoos, northeast",Shiraz,-20.3,0.0,0,2012-12-12,12,2012,347,2
534,"Osoyoos, northeast",Shiraz,-19.6,0.7,1,2012-12-12,12,2012,347,2
535,Black Sage,Cabernet Franc,-23.3,-1.5,-1,2012-12-27,12,2012,362,2
536,"Oliver, east",Cabernet Franc,-22.6,0.7,1,2012-12-27,12,2012,362,2
537,"Osoyoos, northeast",Cabernet Sauvignon,-22.8,-0.2,-1,2012-12-27,12,2012,362,2
538,"Osoyoos, northeast",Cabernet Sauvignon,-21.6,1.2,1,2012-12-27,12,2012,362,2
539,"Osoyoos, southeast ",Cabernet Sauvignon,-22.8,-1.2,-1,2012-12-27,12,2012,362,2
540,Black Sage,Cabernet Sauvignon,-22.5,0.3,1,2012-12-27,12,2012,362,2
541,"Osoyoos, southeast ",Chardonnay,-24.0,-1.5,-1,2012-12-27,12,2012,362,2
542,Black Sage,Chardonnay,-23.4,0.6,1,2012-12-27,12,2012,362,2
543,Naramata Bench,Chardonnay,-22.0,1.4,1,2012-12-27,12,2012,362,2
544,"OK Falls, east",Chardonnay,-22.8,-0.8,-1,2012-12-27,12,2012,362,2
545,"Oliver, east",Chardonnay,-24.0,-1.2,-1,2012-12-27,12,2012,362,2
546,"OK Falls, west",Gewurztraminer,-22.4,1.6,1,2012-12-27,12,2012,362,2
547,"Oliver, east",Gewurztraminer,-21.8,0.6,1,2012-12-27,12,2012,362,2
548,"Oliver, west",Merlot,-19.8,2.0,1,2012-12-27,12,2012,362,2
549,"Osoyoos, northeast",Merlot,-23.7,-3.9,-1,2012-12-27,12,2012,362,2
550,Black Sage,Merlot,-21.7,2.0,1,2012-12-27,12,2012,362,2
551,Black Sage,Pinot blanc,-23.3,-1.6,-1,2012-12-27,12,2012,362,2
552,"Oliver, east",Pinot blanc,-23.5,-0.2,-1,2012-12-27,12,2012,362,2
553,Black Sage,Pinot gris,-23.2,0.3,1,2012-12-27,12,2012,362,2
554,"Oliver, east",Pinot gris,-23.9,-0.7,-1,2012-12-27,12,2012,362,2
555,Naramata Bench,Pinot gris,-21.2,2.7,1,2012-12-27,12,2012,362,2
556,"OK Falls, east",Pinot gris,-24.7,-3.5,-1,2012-12-27,12,2012,362,2
557,"Oliver, east",Pinot gris,-23.4,1.3,1,2012-12-27,12,2012,362,2
558,Black Sage,Pinot noir,-23.0,0.4,1,2012-12-27,12,2012,362,2
559,Kelowna,Pinot noir,-23.1,-0.1,-1,2012-12-27,12,2012,362,2
560,"Osoyoos, northeast",Pinot noir,-23.8,-0.7,-1,2012-12-27,12,2012,362,2
561,Black Sage,Riesling,-22.6,1.2,1,2012-12-27,12,2012,362,2
562,West Kelowna,Riesling,-21.7,0.9,1,2012-12-27,12,2012,362,2
563,"Oliver, east",Riesling,-22.1,-0.4,-1,2012-12-27,12,2012,362,2
564,Black Sage,Sauvignon blanc,-21.9,0.2,1,2012-12-27,12,2012,362,2
565,"Oliver, east",Sauvignon blanc,-21.6,0.3,1,2012-12-27,12,2012,362,2
566,"Oliver, east",Sauvignon blanc,-22.3,-0.7,-1,2012-12-27,12,2012,362,2
567,"Osoyoos, southeast ",Shiraz,-22.4,-0.1,-1,2012-12-27,12,2012,362,2
568,Black Sage,Shiraz,-20.6,1.8,1,2012-12-27,12,2012,362,2
569,"Osoyoos, northeast",Shiraz,-20.9,-0.3,-1,2012-12-27,12,2012,362,2
570,"Osoyoos, northeast",Shiraz,-20.8,0.1,1,2012-12-27,12,2012,362,2
571,Black Sage,Cabernet Franc,-24.1,-1.6,-1,2013-01-09,1,2013,9,2
572,"Oliver, east",Cabernet Franc,-23.7,0.4,1,2013-01-09,1,2013,9,2
573,"Osoyoos, northeast",Cabernet Sauvignon,-23.3,0.4,1,2013-01-09,1,2013,9,2
574,"Osoyoos, northeast",Cabernet Sauvignon,-21.0,2.3,1,2013-01-09,1,2013,9,2
575,"Osoyoos, southeast ",Cabernet Sauvignon,-21.8,-0.8,-1,2013-01-09,1,2013,9,2
576,Black Sage,Cabernet Sauvignon,-23.1,-1.3,-1,2013-01-09,1,2013,9,2
577,"Osoyoos, southeast ",Chardonnay,-24.1,-1.0,-1,2013-01-09,1,2013,9,2
578,Black Sage,Chardonnay,-24.5,-0.4,-1,2013-01-09,1,2013,9,2
579,Naramata Bench,Chardonnay,-22.3,2.2,1,2013-01-09,1,2013,9,2
580,"OK Falls, east",Chardonnay,-22.7,-0.4,-1,2013-01-09,1,2013,9,2
581,"Oliver, east",Chardonnay,-24.2,-1.5,-1,2013-01-09,1,2013,9,2
582,"OK Falls, west",Gewurztraminer,-21.9,2.3,1,2013-01-09,1,2013,9,2
583,"Oliver, east",Gewurztraminer,-22.3,-0.4,-1,2013-01-09,1,2013,9,2
584,"Oliver, west",Merlot,-21.2,1.1,1,2013-01-09,1,2013,9,2
585,"Osoyoos, northeast",Merlot,-22.5,-1.3,-1,2013-01-09,1,2013,9,2
586,Black Sage,Merlot,-22.6,-0.1,-1,2013-01-09,1,2013,9,2
587,Black Sage,Pinot blanc,-23.7,-1.1,-1,2013-01-09,1,2013,9,2
588,"Oliver, east",Pinot blanc,-23.3,0.4,1,2013-01-09,1,2013,9,2
589,Black Sage,Pinot gris,-22.7,0.6,1,2013-01-09,1,2013,9,2
590,"Oliver, east",Pinot gris,-23.1,-0.4,-1,2013-01-09,1,2013,9,2
591,Naramata Bench,Pinot gris,-22.4,0.7,1,2013-01-09,1,2013,9,2
592,"OK Falls, east",Pinot gris,-24.2,-1.8,-1,2013-01-09,1,2013,9,2
593,"Oliver, east",Pinot gris,-24.4,-0.2,-1,2013-01-09,1,2013,9,2
594,Black Sage,Pinot noir,-24.2,0.2,1,2013-01-09,1,2013,9,2
595,Kelowna,Pinot noir,-22.8,1.4,1,2013-01-09,1,2013,9,2
596,"Osoyoos, northeast",Pinot noir,-23.2,-0.4,-1,2013-01-09,1,2013,9,2
597,Black Sage,Riesling,-23.4,-0.2,-1,2013-01-09,1,2013,9,2
598,West Kelowna,Riesling,-22.1,1.3,1,2013-01-09,1,2013,9,2
599,"Oliver, east",Riesling,-22.7,-0.6,-1,2013-01-09,1,2013,9,2
600,Black Sage,Sauvignon blanc,-21.6,1.1,1,2013-01-09,1,2013,9,2
601,"Oliver, east",Sauvignon blanc,-23.6,-2.0,-1,2013-01-09,1,2013,9,2
602,"Oliver, east",Sauvignon blanc,-22.9,0.7,1,2013-01-09,1,2013,9,2
